data,concessoes_milhoes,inadimplencia_nao_consignado_pct,juros_nao_consignado_pct_mes,saldo_nao_consignado_milhoes,inadimplencia_consignado_pct,selic_pct_mes,ipca_pct_mes,concessoes_media_movel_3m,concessoes_var_12m_pct_mm3,concessoes_media_movel_6m,concessoes_var_12m_pct_mm6,concessoes_var_12m_pct,saldo_var_12m_pct,inadimplencia_var_12m_pp,diferencial_inadimplencia_pp,premio_sobre_selic_pp,indice_precos_ipca,concessoes_reais_milhoes,saldo_real_milhoes,concessoes_reais_media_movel_3m,concessoes_reais_var_12m_pct_mm3,concessoes_reais_media_movel_6m,concessoes_reais_var_12m_pct_mm6,concessoes_reais_var_12m_pct,saldo_real_var_12m_pct,limite_neutro_concessoes_pct,limite_neutro_inadimplencia_pp,janela_media_movel_meses,percentil_neutro,modo_limite,movimento_concessoes_real,movimento_inadimplencia,cenario_principal
2016-04-01,6691,10.6,7.21,109474,2.27,1.06,0.61,6758.333333333333,-7.719266305584638,6672.833333333333,-6.304556411036488,-7.719266305584638,3.1576566813980023,3.09,8.33,6.15,1.4282005918983116,10677.866103595907,174704.63515544138,10844.081719446302,-15.810113583090091,10844.000257105765,-14.873547157289767,-15.810113583090091,-5.600979032817932,3.2099036550241378,0.41999999999999993,3,0.2,expanding,Queda,Alta,Aperto com deterioração
2016-05-01,6858,10.22,7.18,109123,2.35,1.11,0.78,6917.666666666667,-9.037913653298268,6776.833333333333,-6.274347094484023,-9.037913653298268,2.144488542758727,2.4400000000000004,7.870000000000001,6.069999999999999,1.4393405565151185,10859.66848188979,172796.67596227175,11034.734406466028,-16.82094797148068,10925.582172859133,-14.722238146191746,-16.82094797148068,-6.565223163489375,3.2135498278733077,0.41999999999999993,3,0.2,expanding,Queda,Alta,Aperto com deterioração
2016-06-01,7072,9.64,7.12,107979,2.23,1.16,0.35,6873.666666666667,-6.747162302717857,6734.0,-7.616325597347662,-6.747162302717857,0.6571955925946726,2.4700000000000006,7.41,5.96,1.4443782484629215,11159.48009669926,170388.7869572242,10899.004894061653,-14.567857815988472,10772.867570334847,-15.73869828187664,-14.567857815988472,-7.521982875625977,3.2171960007224776,0.41999999999999993,3,0.2,expanding,Queda,Alta,Aperto com deterioração
2016-07-01,6179,9.76,7.27,107415,2.26,1.11,0.52,6703.0,-7.587316176470582,6730.666666666667,-7.65360956758363,-7.587316176470582,0.0661424951557521,2.25,7.5,6.159999999999999,1.4518890153549289,9699.903758023987,168621.97154363917,10573.017445537678,-15.179823595471264,10708.54958249199,-15.50013223154474,-15.179823595471264,-7.973548918211526,3.2208421735716475,0.4220000000000001,3,0.2,expanding,Queda,Alta,Aperto com deterioração
2016-08-01,6555,9.83,7.27,106932,2.29,1.22,0.44,6602.0,-7.904770761647917,6759.833333333333,-8.488075630062497,-7.904770761647917,-0.9118203046814211,1.87,7.54,6.05,1.4582773270224905,10245.076886468472,167128.3846870857,10368.153580397238,-15.394816936043787,10701.443993431634,-16.136143902415967,-15.394816936043787,-9.072539786725143,3.2244883464208174,0.4240000000000002,3,0.2,expanding,Queda,Alta,Aperto com deterioração
2016-09-01,5618,9.97,7.38,106602,2.28,1.11,0.08,6117.333333333333,-11.020606060606063,6495.5,-8.809490383265473,-11.020606060606063,-1.6323555194655448,1.8200000000000003,7.690000000000001,6.27,1.4594439488841082,8773.582499093003,166479.43068143688,9572.854381195155,-18.16701761158288,10235.929637628404,-16.289476521018788,-18.16701761158288,-9.31884013828551,3.2273768472463216,0.4260000000000003,3,0.2,expanding,Queda,Alta,Aperto com deterioração
2016-10-01,6291,9.29,7.42,105734,2.28,1.05,0.26,6154.666666666667,-5.298251012976351,6428.833333333333,-6.505562692391598,-5.298251012976351,-2.317932799349609,1.2299999999999986,7.01,6.37,1.4632385031512067,9799.123116812289,164695.67376141003,9605.927500791257,-12.70043655696007,10089.472473164466,-14.017347740831843,-12.70043655696007,-9.447878606562288,3.2302653480718257,0.4280000000000005,3,0.2,expanding,Queda,Alta,Aperto com deterioração
2016-11-01,5931,9.14,7.49,105154,2.35,1.04,0.18,5946.666666666667,-5.408271474019088,6274.333333333333,-6.738344151018194,-5.408271474019088,-2.9326785499995345,0.16999999999999993,6.790000000000001,6.45,1.465872332456879,9221.772960287075,163497.94534918683,9264.826192064123,-12.258301198326382,9816.489886230682,-13.943112771669863,-12.258301198326382,-9.272242507070317,3.23315384889733,0.4300000000000006,3,0.2,expanding,Queda,Estavel,Transicao/estabilidade
2016-12-01,5807,9.22,7.56,101894,2.33,1.12,0.3,6009.666666666667,-7.557811618725319,6063.5,-9.33761961722488,-7.557811618725319,-5.172542158359084,-0.5699999999999985,6.890000000000001,6.4399999999999995,1.4702699494542495,9001.966546892294,157955.29177355662,9340.954207997218,-13.581314171893833,9456.904294596186,-15.964739764121894,-13.581314171893833,-10.78258248938393,3.236042349722834,0.4220000000000001,3,0.2,expanding,Queda,Queda,Recuperacao do risco
2017-01-01,6195,9.03,7.6,101385,2.34,1.09,0.38,5977.666666666667,-9.255136119825924,6066.166666666667,-7.290048141827354,-9.255136119825924,-5.900206047780809,-0.8500000000000014,6.6899999999999995,6.51,1.4758569752621757,9567.086222346088,156571.27306740245,9263.608576508484,-14.573239141366667,9434.76803864987,-13.630001943101188,-14.573239141366667,-10.682238316922065,3.2389308505483383,0.4240000000000002,3,0.2,expanding,Queda,Queda,Recuperacao do risco
2017-02-01,5769,8.73,7.64,101492,2.31,0.87,0.33,5923.666666666667,-10.734378139441425,5935.166666666667,-8.143314073462637,-10.734378139441425,-5.786903811521826,-1.3599999999999994,6.42,6.77,1.480727303280541,8879.900592244878,156220.98646353217,9149.65112049442,-15.40969458609599,9207.23865627927,-13.852959100160911,-15.40969458609599,-10.066646269634226,3.276000465302069,0.4260000000000003,3,0.2,expanding,Queda,Queda,Recuperacao do risco
2017-03-01,6915,8.75,7.38,102082,2.33,1.05,0.25,6293.0,-4.569579942374757,6151.333333333333,-6.053046886931746,-4.569579942374757,-5.518996714331992,-1.3399999999999999,6.42,6.33,1.4844291215387424,10617.331276657262,156737.29738014846,9688.106030416076,-9.003930727909381,9514.530119206647,-11.30992674329956,-9.003930727909381,-9.648973647745873,3.3130700800558,0.4280000000000005,3,0.2,expanding,Queda,Queda,Recuperacao do risco
2017-04-01,6178,8.58,7.15,102003,2.36,0.79,0.14,6287.333333333333,-6.969173859432798,6132.5,-8.097509803431823,-6.969173859432798,-6.82445146792846,-2.0199999999999996,6.220000000000001,6.36,1.4865073223088967,9472.47571797005,156397.04445776934,9656.569195624063,-10.950789145130802,9460.088886066274,-12.76200053695733,-10.950789145130802,-10.479167127639787,3.350139694809531,0.4300000000000006,3,0.2,expanding,Queda,Queda,Recuperacao do risco
2017-05-01,7392,8.59,7.29,103187,2.41,0.93,0.31,6828.333333333333,-1.2913795595817512,6376.0,-5.914758613905214,-1.2913795595817512,-5.439733145166459,-1.6300000000000008,6.18,6.36,1.4911154950080545,11298.82610060231,157723.4806335025,10462.877698409873,-5.18233323061279,9806.264409452147,-10.244925585636489,-5.18233323061279,-8.723081763482698,3.3872093095632616,0.4320000000000004,3,0.2,expanding,Queda,Queda,Recuperacao do risco
2017-06-01,7375,8.17,6.99,103498,2.34,0.81,-0.23,6981.666666666667,1.5712138111633855,6637.333333333333,-1.4355014355014406,1.5712138111633855,-4.14988099537873,-1.4700000000000006,5.83,6.18,1.4876859293695361,11298.82855187359,158563.54677448308,10690.043456815316,-1.9172524398093471,10189.074743615696,-5.419103343725629,-1.9172524398093471,-6.940151634338365,3.4242789243169924,0.43400000000000016,3,0.2,expanding,Estavel,Queda,Recuperacao do risco
2017-07-01,6532,8.14,7.31,103061,2.4,0.8,0.24,7099.666666666667,5.917748271918044,6693.5,-0.5521988906497688,5.917748271918044,-4.053437601824694,-1.6199999999999992,5.74,6.51,1.491256375600023,9983.35494485618,157516.00489464524,10860.336532444027,2.7174748210371247,10258.452864034045,-4.203152957276613,2.7174748210371247,-6.586310518922922,3.276000465302069,0.43599999999999994,3,0.2,expanding,Estavel,Queda,Recuperacao do risco
2017-08-01,6920,8.47,7.2,103574,2.41,0.8,0.19,6942.333333333333,5.155003534282532,6885.333333333333,1.8565546487832485,5.155003534282532,-3.1403134702427726,-1.3599999999999994,6.0600000000000005,6.4,1.4940897627136631,10556.308020640265,157999.8622730917,10612.830505790012,2.359889092069145,10537.854102099942,-1.5286711908420902,2.359889092069145,-5.461982075088734,3.2302653480718257,0.4379999999999997,3,0.2,expanding,Estavel,Queda,Recuperacao do risco
2017-09-01,6635,8.29,7.08,103500,2.39,0.64,0.16,6695.666666666667,9.45401046207499,6838.666666666667,5.283144741231105,9.45401046207499,-2.9098891202791743,-1.6800000000000015,5.899999999999999,6.44,1.496480306334005,10105.378174826079,157634.7612802561,10215.013713440841,6.7081280741837945,10452.528585128079,2.11606522482759,6.7081280741837945,-5.312770091162388,3.2171960007224776,0.4399999999999995,3,0.2,expanding,Alta,Queda,Expansão sem deterioração observada
2017-10-01,6877,8.4,7.27,103733,2.43,0.64,0.42,6810.666666666667,10.658578856152513,6955.166666666667,8.187073859953852,10.658578856152513,-1.892484914975312,-0.8899999999999988,5.970000000000001,6.63,1.502765523620608,10430.147518820193,157328.8487087066,10363.944571428845,7.891138784621776,10612.140551936436,5.180331084327139,7.891138784621776,-4.472992449926516,3.2208421735716475,0.44199999999999967,3,0.2,expanding,Alta,Queda,Expansão sem deterioração observada
2017-11-01,6601,8.28,7.03,104109,2.42,0.57,0.28,6704.333333333333,12.741031390134516,6823.333333333333,8.749933591882275,12.741031390134516,-0.9937805504308006,-0.8600000000000012,5.859999999999999,6.46,1.5069732670867455,9983.592222383999,157458.23400699528,10173.039305343424,9.80280789354946,10392.934905566717,5.8722112080469735,9.80280789354946,-3.6940594753606004,3.2244883464208174,0.4439999999999998,3,0.2,expanding,Alta,Queda,Expansão sem deterioração observada
2017-12-01,7106,7.91,6.52,101985,2.4,0.54,0.44,6861.333333333333,14.171612402240829,6778.5,11.791869382369914,14.171612402240829,0.08930849706558774,-1.3100000000000005,5.51,5.9799999999999995,1.5136039494619271,10700.291287983035,153570.1107521742,10371.343676395742,11.030880201900128,10293.178694918292,8.843003738548628,11.030880201900128,-2.776216594040415,3.2273768472463216,0.4459999999999999,3,0.2,expanding,Alta,Queda,Expansão sem deterioração observada
2018-01-01,7571,8.06,6.89,102813,2.48,0.58,0.29,7092.666666666667,18.652763062510445,6951.666666666667,14.597356925021288,18.652763062510445,1.408492380529669,-0.9699999999999989,5.58,6.31,1.5179934009153666,11367.527463533288,154369.251236065,10683.803657966775,15.330905550778006,10523.874114697808,11.543538448283819,15.330905550778006,-1.4064022015005895,3.2302653480718257,0.44800000000000006,3,0.2,expanding,Alta,Queda,Expansão sem deterioração observada
2018-02-01,6956,7.85,7.02,103604,2.42,0.47,0.32,7211.0,21.732035338472787,6957.666666666667,17.227822863721887,21.732035338472787,2.0809521932763086,-0.8800000000000008,5.43,6.55,1.5228509797982959,10410.817076852887,155060.7090900326,10826.211942789736,18.32376776137363,10499.62562406658,14.036640257021137,18.32376776137363,-0.7427154313677686,3.23315384889733,0.4500000000000002,3,0.2,expanding,Alta,Queda,Expansão sem deterioração observada
2018-03-01,7741,7.81,6.99,105090,2.43,0.53,0.09,7422.666666666667,17.951162667514176,7142.0,16.10490950471444,17.951162667514176,2.946650731764655,-0.9400000000000004,5.379999999999999,6.46,1.5242215456801143,11575.283077880598,157143.32756161634,11117.87587275559,14.757991271469528,10744.609774575667,12.92843303828426,14.757991271469528,0.2590514116644016,3.236042349722834,0.4520000000000001,3,0.2,expanding,Alta,Queda,Expansão sem deterioração observada
2018-04-01,7811,7.91,6.99,105932,2.42,0.52,0.22,7502.666666666667,19.32986957904783,7297.666666666667,18.999864111971743,19.32986957904783,3.851847494681526,-0.6699999999999999,5.49,6.470000000000001,1.5275748330806105,11654.316081590578,158054.66792408822,11213.472078774686,16.122733153055503,10948.63786837073,15.735042241483965,16.122733153055503,1.0598815802855377,3.2389308505483383,0.45400000000000007,3,0.2,expanding,Alta,Queda,Expansão sem deterioração observada
2018-05-01,8394,7.77,6.58,107062,2.4,0.52,0.4,7982.0,16.89528923602637,7596.5,19.14209535759097,16.89528923602637,3.7553180148662157,-0.8200000000000003,5.369999999999999,6.0600000000000005,1.533685132412933,12474.277667064593,159104.25489531443,11901.292275511922,13.747791177188805,11363.75210915083,15.882579080750038,13.747791177188805,0.8754398877491187,3.276000465302069,0.45600000000000007,3,0.2,expanding,Alta,Queda,Expansão sem deterioração observada
2018-06-01,8082,7.63,6.58,108135,2.37,0.52,1.26,8095.666666666667,15.95607543566484,7759.166666666667,16.901868220168748,15.95607543566484,4.480279812170274,-0.54,5.26,6.0600000000000005,1.5530095650813358,11861.165481859243,158699.2241253216,11996.58641017147,12.222054649583125,11557.231141463531,13.427680454548607,12.222054649583125,0.08556654640898831,3.3130700800558,0.458,3,0.2,expanding,Alta,Queda,Expansão sem deterioração observada
2018-07-01,8186,7.61,6.74,108367,2.39,0.54,0.33,8220.666666666666,15.78947368421051,7861.666666666667,17.452254674933386,15.78947368421051,5.1484072539564,-0.5300000000000002,5.220000000000001,6.2,1.5581344966461044,11974.281041148688,158516.6031744637,12103.24139669084,11.444441528434934,11658.356737732765,13.646345041041785,11.444441528434934,0.6352359434761645,3.350139694809531,0.45999999999999996,3,0.2,expanding,Alta,Queda,Expansão sem deterioração observada
2018-08-01,8712,7.57,6.85,109755,2.36,0.57,-0.09,8326.666666666666,19.940461900417716,8154.333333333333,18.430480247869863,19.940461900417716,5.967713905034078,-0.9000000000000004,5.210000000000001,6.279999999999999,1.5567321755991228,12755.1806680358,160691.5581060915,12196.875730347912,14.925756363429166,12049.084002929916,14.340964357523433,14.925756363429166,1.703606442610317,3.3872093095632616,0.46000000000000013,3,0.2,expanding,Alta,Queda,Expansão sem deterioração observada
2018-09-01,7473,7.47,6.88,109508,2.34,0.47,0.48,8123.666666666667,21.327226564444658,8109.666666666667,18.585494248391488,21.327226564444658,5.804830917874404,-0.8199999999999994,5.13,6.41,1.5642044900419985,10888.902360980373,159564.01977067292,11872.788023388288,16.228801609597078,11934.68721677988,14.179905078285305,16.228801609597078,1.22387884166415,3.4242789243169924,0.4600000000000003,3,0.2,expanding,Alta,Queda,Expansão sem deterioração observada
2018-10-01,8947,7.47,7.04,111162,2.36,0.54,0.45,8377.333333333334,23.003132341425214,8299.0,19.321367808104274,23.003132341425214,7.161655403777001,-0.9300000000000006,5.109999999999999,6.5,1.5712434102471873,12978.264399749023,161248.4438588243,12207.449142921732,17.787673011828286,12155.345269806288,14.54187974911676,17.787673011828286,2.4913391169440358,3.4319038203857177,0.4600000000000005,3,0.2,expanding,Alta,Queda,Expansão sem deterioração observada
2018-11-01,8559,7.49,6.91,112589,2.31,0.49,-0.21,8326.333333333334,24.193307810868614,8326.5,22.02979970688814,24.193307810868614,8.14530924319703,-0.7899999999999991,5.18,6.42,1.5679437990856682,12441.569902971707,163662.0999889802,12102.912221233702,18.97046554097759,12149.893975790807,16.90532160730669,18.97046554097759,3.9400073429689986,3.439528716454443,0.4600000000000007,3,0.2,expanding,Alta,Queda,Expansão sem deterioração observada
2018-12-01,9752,7.42,6.27,113155,2.37,0.49,0.15,9086.0,32.42324135250681,8604.833333333334,26.943030660667322,32.42324135250681,10.952591067313811,-0.4900000000000002,5.05,5.779999999999999,1.5702957147842969,14154.511858078064,164238.49357063405,13191.448720266264,27.191318038074776,12532.118371827275,21.751683743859807,27.191318038074776,6.946913540797062,3.4471536125231683,0.46000000000000085,3,0.2,expanding,Alta,Queda,Expansão sem deterioração observada
2019-01-01,10248,7.39,6.64,115710,2.35,0.54,0.32,9519.666666666666,34.21844158285552,8948.5,28.724526492447854,34.21844158285552,12.544133523970702,-0.6700000000000008,5.039999999999999,6.1,1.5753206610716068,14826.983259965155,167411.22492296723,13807.688340338309,29.2394430146804,13007.56874163002,23.600573323691144,29.2394430146804,8.44855667982618,3.4547785085918936,0.46200000000000063,3,0.2,expanding,Alta,Queda,Expansão sem deterioração observada
2019-02-01,8932,7.25,6.89,117521,2.25,0.49,0.43,9644.0,33.74011926223825,8985.166666666666,29.14051645666649,33.74011926223825,13.432879039419321,-0.5999999999999996,5.0,6.3999999999999995,1.5820945399142148,12867.640892601388,169303.40632998294,13949.712003548202,28.851273901382648,13026.312112390951,24.064538858727126,28.851273901382648,9.185239332086791,3.462403404660619,0.4640000000000004,3,0.2,expanding,Alta,Queda,Expansão sem deterioração observada
2019-03-01,8769,7.4,6.94,119412,2.25,0.47,0.75,9316.333333333334,25.511945392491462,9201.166666666666,28.831793148511142,25.511945392491462,13.628318584070787,-0.40999999999999925,5.15,6.470000000000001,1.5939602489635716,12538.778572619989,170747.02097316663,13411.134241728845,20.62676715606162,13301.291480997555,23.795016850882877,20.62676715606162,8.656869892370223,3.4773767800077793,0.4660000000000002,3,0.2,expanding,Alta,Estavel,Expansão sem deterioração observada
2019-04-01,9324,7.38,7.07,121332,2.22,0.52,0.57,9008.333333333334,20.06842011729164,9264.0,26.94468551591833,20.06842011729164,14.537627912245599,-0.5300000000000002,5.16,6.550000000000001,1.603045822382664,13256.808345595662,172509.12378676672,12887.742603605679,14.930884146045331,13347.715471971997,21.912110277497664,14.930884146045331,9.145225542861413,3.4923501553549396,0.4600000000000007,3,0.2,expanding,Alta,Queda,Expansão sem deterioração observada
2019-05-01,10319,7.61,6.79,124175,2.27,0.54,0.13,9470.666666666666,18.65029650045935,9557.333333333334,25.81232585181774,18.65029650045935,15.984196073303325,-0.15999999999999925,5.34,6.25,1.6051297819517616,14652.445312963764,176322.06577548943,13482.677410393138,13.287507761951801,13716.194706970671,20.701284005707056,13.287507761951801,10.821716170635277,3.5073235307021,0.46000000000000085,3,0.2,expanding,Alta,Estavel,Expansão sem deterioração observada
2019-06-01,9471,7.76,6.8,125953,2.25,0.47,0.01,9704.666666666666,19.87483015605056,9510.5,22.57115240038663,19.87483015605056,16.47755120913672,0.1299999999999999,5.51,6.33,1.6052902949299568,13446.984554289973,178828.85076195598,13785.412737616467,14.911127768215081,13598.273489672654,17.660305684175004,14.911127768215081,12.684136767258792,3.5222969060492604,0.46000000000000013,3,0.2,expanding,Alta,Estavel,Expansão sem deterioração observada
2019-07-01,10377,7.88,6.76,126705,2.26,0.57,0.19,10055.666666666666,22.321790609034142,9532.0,21.246555013779943,22.321790609034142,16.922125739385606,0.2699999999999996,5.62,6.1899999999999995,1.6083403464903236,14705.388736152347,179555.38978646844,14268.272867802027,17.888030157798298,13578.007735703854,16.465879721779796,17.888030157798298,13.272292107375904,3.5372702813964207,0.4540000000000001,3,0.2,expanding,Alta,Estavel,Expansão sem deterioração observada
2019-08-01,10110,7.64,6.65,127712,2.22,0.5,0.11,9986.0,19.92794235388311,9728.333333333334,19.302620283693763,19.92794235388311,16.360985832080544,0.0699999999999994,5.42,6.15,1.610109520871463,14311.27697689044,180783.56135238695,14154.55008911092,16.05062150376737,13818.61374975203,14.686010541480353,16.05062150376737,12.503459100838587,3.6711916511339355,0.4459999999999999,3,0.2,expanding,Alta,Estavel,Expansão sem deterioração observada
2019-09-01,9946,7.86,6.5,128675,2.28,0.46,-0.04,10144.333333333334,24.873825448278698,9924.5,22.37864277200048,24.873825448278698,17.502830843408688,0.39000000000000057,5.58,6.04,1.6094654770631145,14084.759602372334,182219.6301865333,14367.141771805042,21.008997579196276,14076.277254710752,17.944249388621202,21.008997579196276,14.198445519498248,3.805113020871453,0.4379999999999997,3,0.2,expanding,Alta,Estavel,Expansão sem deterioração observada
2019-10-01,12041,7.9,5.88,130769,2.27,0.48,0.1,10699.0,27.713671812828267,10377.333333333334,25.043177892918834,27.713671812828267,17.63822169446394,0.4300000000000006,5.630000000000001,5.4,1.6110749425401774,17034.50283601029,184999.99180817456,15143.513138424356,24.051412880184266,14705.89300311319,20.98293118536443,24.051412880184266,14.729784288737168,3.9390343906089678,0.4300000000000006,3,0.2,expanding,Alta,Estavel,Expansão sem deterioração observada
2019-11-01,10333,7.91,6.05,132502,2.26,0.38,0.51,10773.333333333334,29.38868649665718,10379.666666666666,24.658219740186937,29.38868649665718,17.686452495359227,0.41999999999999993,5.65,5.67,1.6192914247471324,14544.006598198233,186500.5286242584,15221.089678860286,25.763860801666905,14687.819883985605,20.888461358195578,25.763860801666905,13.95462274822088,4.072955760346482,0.4300000000000006,3,0.2,expanding,Alta,Estavel,Expansão sem deterioração observada
2019-12-01,11251,8.13,5.7,132280,2.29,0.37,1.15,11208.333333333334,23.35828013794117,10676.333333333334,24.07367952119932,23.35828013794117,16.901595157085403,0.7100000000000009,5.840000000000001,5.33,1.6379132761317245,15656.074205604704,184071.23774930142,15744.861213271077,19.356573695214795,15056.00149253806,20.13931759840839,19.356573695214795,12.075576040362268,4.206877130083997,0.4240000000000002,3,0.2,expanding,Alta,Alta,Crescimento com alerta
2020-01-01,11760,8.17,6.1,135038,2.3,0.38,0.21,11114.666666666666,16.754788332924832,10906.833333333334,21.88448715799669,16.754788332924832,16.70382853685939,0.7800000000000002,5.87,5.72,1.6413528940116011,16330.068482523144,187515.28807338097,15510.049762108692,12.329083477333725,15326.781450266526,17.829717103196895,12.329083477333725,12.008790425889583,4.2839669493222114,0.4260000000000003,3,0.2,expanding,Alta,Alta,Crescimento com alerta
2020-02-01,10274,8.08,6.23,136862,2.28,0.29,0.25,11095.0,15.045624222314391,10934.166666666666,21.691306041438672,15.045624222314391,16.45748419431421,0.8300000000000001,5.800000000000001,5.94,1.64545627624663,14231.014605445806,189574.1795727588,15405.719097857886,10.437542323019544,15313.404388359086,17.55748101408223,10.437542323019544,11.973045127790783,4.3610567685604265,0.4280000000000005,3,0.2,expanding,Alta,Alta,Crescimento com alerta
2020-03-01,12417,8.39,5.71,137734,2.29,0.34,0.07,11483.666666666666,23.26380192493469,11346.0,23.310449761805586,23.26380192493469,15.343516564499371,0.9900000000000002,6.1000000000000005,5.37,1.6466080956400027,17187.356465407112,190648.57497031355,15916.14651779202,18.678601160137642,15830.50386553155,19.014788061349286,18.678601160137642,11.655579045372889,4.438146587798641,0.4300000000000006,3,0.2,expanding,Alta,Alta,Crescimento com alerta
2020-04-01,11994,8.62,5.32,138854,2.35,0.28,-0.31,11561.666666666666,28.34412580943568,11338.166666666666,22.389536557282664,28.34412580943568,14.441367487554801,1.2399999999999993,6.27,5.04,1.6415036105435186,16653.474320453235,192796.5252036196,16023.948463768718,24.334795911315,15766.999112938705,18.12507650501547,24.334795911315,11.760190401250625,4.515236407036854,0.4300000000000006,3,0.2,expanding,Alta,Alta,Crescimento com alerta
2020-05-01,9647,8.57,5.33,138135,2.42,0.24,-0.38,11352.666666666666,19.871885118963828,11223.833333333334,17.43687220982142,19.871885118963828,11.2421985101671,0.96,6.15,5.09,1.6352658968234532,13445.796943962541,192529.81868500734,15762.209243274294,16.907115430381616,15583.964170566089,13.617256852195393,16.907115430381616,9.19212966240719,4.592326226275068,0.4300000000000006,3,0.2,expanding,Alta,Alta,Crescimento com alerta
2020-06-01,11525,7.91,5.26,137492,2.38,0.21,0.26,11055.333333333334,13.917702823383959,11269.5,18.49534724777877,13.917702823383959,9.161353838336517,0.15000000000000036,5.53,5.05,1.6395175881551942,16021.659718645516,191136.66273631316,15373.643661020431,11.521098088489845,15644.895089406224,15.050598896160583,11.521098088489845,6.8824532070278055,4.608803855637625,0.4300000000000006,3,0.2,expanding,Alta,Estavel,Expansão sem deterioração observada
2020-07-01,9449,7.52,5.13,138021,2.45,0.19,0.36,10207.0,1.504955746345349,10884.333333333334,14.187298922926296,1.504955746345349,8.9309814135196,-0.3600000000000003,5.069999999999999,4.9399999999999995,1.645419851472553,13088.556915838897,191183.79871743047,14185.337859482317,-0.5812547116817668,15104.643161625516,11.24344201032763,-0.5812547116817668,6.4762238241864,4.6252814850001815,0.4280000000000005,3,0.2,expanding,Estavel,Estavel,Transicao/estabilidade
2020-08-01,10219,7.03,4.54,138870,2.6,0.16,0.24,10397.666666666666,4.12243807997863,10875.166666666666,11.788590029124535,4.12243807997863,8.736845402154847,-0.6099999999999994,4.43,4.38,1.649368859116087,14121.253781163085,191899.25751933825,14410.490138549167,1.8081821592841774,15086.349690911731,9.174118070869808,1.8081821592841774,6.148621082469097,4.438146587798641,0.41999999999999993,3,0.2,expanding,Estavel,Queda,Recuperacao do risco
2020-09-01,12308,6.11,4.5,141779,2.85,0.16,0.64,10658.666666666666,5.070154109026381,10857.0,9.395939342032333,5.070154109026381,10.183796386244403,-1.75,3.2600000000000002,4.34,1.65992481981443,16899.80596815232,194673.18738695706,14703.205555051434,2.3391137122757977,15038.424608035932,6.835240141374643,2.3391137122757977,6.8343664113879266,4.072955760346482,0.4220000000000001,3,0.2,expanding,Estavel,Queda,Recuperacao do risco
2020-10-01,10824,5.94,4.88,145403,3.01,0.16,0.86,11117.0,3.906907187587616,10662.0,2.743158165231918,3.906907187587616,11.190725630692299,-1.96,2.9300000000000006,4.72,1.6742001732648342,14735.43803749895,197946.8677906929,15252.165928938119,0.7174873460377817,14718.75189421022,0.08744039613444166,0.7174873460377817,6.998311651787992,3.5372702813964207,0.4240000000000002,3,0.2,expanding,Estavel,Queda,Recuperacao do risco
2020-11-01,11065,5.93,5.03,146098,2.95,0.15,0.89,11399.0,5.807549504950482,10898.333333333334,4.996949163428499,5.807549504950482,10.260977192797082,-1.9800000000000004,2.9799999999999995,4.88,1.6891005548068911,14930.644782218547,197138.48543990648,15521.962929289939,1.9766866681530715,14966.226533919553,1.8954933552630449,1.9766866681530715,5.703982124940943,3.4773767800077793,0.4260000000000003,3,0.2,expanding,Estavel,Queda,Recuperacao do risco
2020-12-01,12383,5.36,4.69,150534,2.86,0.16,1.35,11424.0,1.9241635687732295,11041.333333333334,3.4187767335851937,1.9241635687732295,13.79951617780466,-2.7700000000000005,2.5000000000000004,4.53,1.7119034122967842,16486.5302900863,200418.58602017694,15384.204369934601,-2.2906320891065257,15043.704962493017,-0.081671950226192,-2.2906320891065257,8.880990029056047,3.439528716454443,0.4280000000000005,3,0.2,expanding,Estavel,Queda,Recuperacao do risco
2021-01-01,9600,5.33,5.25,153528,2.78,0.15,0.25,11016.0,-0.887715930902111,11066.5,1.4639140599929545,-0.887715930902111,13.692442127401172,-2.84,2.5500000000000003,5.1,1.7161831708275261,12749.41458312778,203895.01272067102,14722.196551810877,-5.079630448527361,14987.181240374497,-2.215730752043299,-5.079630448527361,8.735140913353213,3.350139694809531,0.4300000000000006,3,0.2,expanding,Queda,Queda,Recuperacao do risco
2021-02-01,9913,5.28,5.23,157338,2.74,0.13,0.86,10632.0,-4.173050923839572,11015.5,0.7438457434646883,-4.173050923839572,14.961055661907618,-2.8,2.54,5.1000000000000005,1.7309423460966427,13052.844161311234,207173.24671162988,14096.263011508438,-8.499805027157226,14809.112970399188,-3.2931372095368228,-8.499805027157226,9.28347266412224,3.3872093095632616,0.4300000000000006,3,0.2,expanding,Queda,Queda,Recuperacao do risco
2021-03-01,13249,5.34,5.27,162520,2.68,0.2,0.93,10920.666666666666,-4.90261530869931,11172.333333333334,-1.5306422233973715,-4.90261530869931,17.995556652678356,-3.0500000000000007,2.6599999999999997,5.069999999999999,1.7470401099153416,17284.740893171016,212024.7633752097,14362.333212536678,-9.762496867683378,14873.26879123564,-6.046775784440694,-9.762496867683378,11.21235152595541,3.4242789243169924,0.4300000000000006,3,0.2,expanding,Queda,Queda,Recuperacao do risco
